time_s,current_A,voltage_V,capacity_Ah,cycle,step,cell_temperature_C,sample_id,protocol_id
0.0,-0.0,4.1933937,0.0,,,25.0,NCM920305_demo,CC_Cover5
120.01401251927018,0.0006879981820586324,4.1839008,7.644534773296781e-10,,,25.0,NCM920305_demo,CC_Cover5
120.05601252429187,0.0006879841316843841,4.1788192,8.790935973326367e-09,,,25.0,NCM920305_demo,CC_Cover5
120.13801253214478,0.0006879703586856805,4.1738167,2.4461373421880942e-08,,,25.0,NCM920305_demo,CC_Cover5
120.42801256291568,0.0006879747121155374,4.1688142,7.988156444496579e-08,,,25.0,NCM920305_demo,CC_Cover5
129.02601345977746,0.0006879708638841336,4.1637726,1.7229854824145001e-06,,,25.0,NCM920305_demo,CC_Cover5
189.02601971826516,0.0006879711073269783,4.159873,1.3189171800547101e-05,,,25.0,NCM920305_demo,CC_Cover5
249.02602597675286,0.0006879711173147288,4.158967,2.46553582851423e-05,,,25.0,NCM920305_demo,CC_Cover5
309.02603223524056,0.0006879727821497698,4.1583366,3.6121572516991005e-05,,,25.0,NCM920305_demo,CC_Cover5
369.02603849372827,0.0006879726861485521,4.1579037,4.75877851488192e-05,,,25.0,NCM920305_demo,CC_Cover5
429.02604475221597,0.0006879718033104745,4.1574702,5.9053983066678e-05,,,25.0,NCM920305_demo,CC_Cover5
489.02605101070367,0.0006879721182216481,4.1570764,7.052018623305691e-05,,,25.0,NCM920305_demo,CC_Cover5
549.0260572691914,0.0006879708835910332,4.1568398,8.19863688222567e-05,,,25.0,NCM920305_demo,CC_Cover5
609.0260635276791,0.0006879707562596308,4.1564856,9.345254928926621e-05,,,25.0,NCM920305_demo,CC_Cover5
669.0260697861668,0.0006879700959634184,4.1563277,0.00010491871875133781,,,25.0,NCM920305_demo,CC_Cover5
729.0260760446545,0.0006879708783895351,4.1559734,0.000116384901253846,,,25.0,NCM920305_demo,CC_Cover5
789.0260823031422,0.0006879712943822286,4.1556978,0.0001278510906895664,,,25.0,NCM920305_demo,CC_Cover5
849.0260885616299,0.0006879699804059189,4.1555009,0.00013931725822567939,,,25.0,NCM920305_demo,CC_Cover5
909.0260948201176,0.0006879684069090261,4.1550674,0.0001507833995368414,,,25.0,NCM920305_demo,CC_Cover5
969.0261010786053,0.0006879652519421265,4.1549492,0.0001622494882652163,,,25.0,NCM920305_demo,CC_Cover5
1029.026107337093,0.0006879668044720943,4.1545949,0.00017371560286909342,,,25.0,NCM920305_demo,CC_Cover5
1089.0261135955807,0.000687964768902162,4.1543584,0.0001851816835468014,,,25.0,NCM920305_demo,CC_Cover5
1149.0261198540684,0.0006879646672683059,4.1539645,0.00019664776253061159,,,25.0,NCM920305_demo,CC_Cover5
1209.026126112556,0.0006879656963682194,4.1535311,0.0002081138586660888,,,25.0,NCM920305_demo,CC_Cover5
1269.0261323710438,0.0006879642129319486,4.1530585,0.0002195799300776256,,,25.0,NCM920305_demo,CC_Cover5
1329.0261386295315,0.0006879644305743126,4.1526647,0.0002310460051165356,,,25.0,NCM920305_demo,CC_Cover5
1389.0261448880192,0.0006879654862857103,4.1519952,0.00024251209775063732,,,25.0,NCM920305_demo,CC_Cover5
1449.026151146507,0.0006879657620366364,4.1513648,0.00025397819498058823,,,25.0,NCM920305_demo,CC_Cover5
1509.0261574049946,0.0006879657280182824,4.1507344,0.0002654442916435665,,,25.0,NCM920305_demo,CC_Cover5
1569.0261636634823,0.0006879682316157576,4.1497498,0.0002769104300331738,,,25.0,NCM920305_demo,CC_Cover5
1629.02616992197,0.0006879678764754266,4.1488833,0.0002883765625037749,,,25.0,NCM920305_demo,CC_Cover5
1689.0261761804577,0.0006879685427440236,4.1479378,0.00029984270607885384,,,25.0,NCM920305_demo,CC_Cover5
1749.0261824389454,0.0006879696837039622,4.1467957,0.00031130886866993367,,,25.0,NCM920305_demo,CC_Cover5
1809.026188697433,0.00068796964735308,4.145535,0.0003227750306551654,,,25.0,NCM920305_demo,CC_Cover5
1869.0261949559208,0.0006879674234901075,4.1440778,0.0003342411555760105,,,25.0,NCM920305_demo,CC_Cover5
1929.0262012144085,0.0006879660791929182,4.1423445,0.0003457072580919,,,25.0,NCM920305_demo,CC_Cover5
1989.0262074728962,0.0006879663044865311,4.1406112,0.0003571733643626835,,,25.0,NCM920305_demo,CC_Cover5
2049.026213731384,0.000687966002863218,4.1386027,0.0003686394656064112,,,25.0,NCM920305_demo,CC_Cover5
2109.0262199898716,0.0006879661624625852,4.1362391,0.0003801055695101286,,,25.0,NCM920305_demo,CC_Cover5
2169.0262262483593,0.0006879677164151171,4.1338758,0.0003915716993130577,,,25.0,NCM920305_demo,CC_Cover5
2229.026232506847,0.0006879674833391252,4.1312366,0.00040303782523138645,,,25.0,NCM920305_demo,CC_Cover5
2289.0262387653347,0.0006879650076405944,4.1283216,0.0004145039098880687,,,25.0,NCM920305_demo,CC_Cover5
2349.0262450238224,0.0006879648354249123,4.1251707,0.0004259699916744893,,,25.0,NCM920305_demo,CC_Cover5
2409.02625128231,0.0006879657470043466,4.1219802,0.0004374360886539021,,,25.0,NCM920305_demo,CC_Cover5
2469.026257540798,0.0006879655369377321,4.1185532,0.0004489021821322043,,,25.0,NCM920305_demo,CC_Cover5
2529.0262637992855,0.0006879655775423988,4.1148505,0.000460368276287251,,,25.0,NCM920305_demo,CC_Cover5
2589.026270057773,0.0006879658046400454,4.1110296,0.00047183437422725885,,,25.0,NCM920305_demo,CC_Cover5
2649.026276316261,0.0006879659089739914,4.107091,0.00048330047390616587,,,25.0,NCM920305_demo,CC_Cover5
2709.0262825747486,0.0006879636286713869,4.1029549,0.0004947665355800257,,,25.0,NCM920305_demo,CC_Cover5
2769.0262888332363,0.0006879631757973298,4.0988188,0.0005062325897059837,,,25.0,NCM920305_demo,CC_Cover5
2829.026295091724,0.0006879643211680117,4.094368,0.0005176986629214551,,,25.0,NCM920305_demo,CC_Cover5
2889.0263013502117,0.0006879660232499913,4.0899167,0.0005291647645049624,,,25.0,NCM920305_demo,CC_Cover5
2949.0263076086994,0.0006879656090970944,4.0853872,0.0005406308591859207,,,25.0,NCM920305_demo,CC_Cover5
3009.026313867187,0.0006879644629376445,4.0808969,0.0005520969347642196,,,25.0,NCM920305_demo,CC_Cover5
3069.026320125675,0.0006879644439813827,4.0762091,0.0005635630100265806,,,25.0,NCM920305_demo,CC_Cover5
3129.0263263841625,0.0006879641789016736,4.0717583,0.0005750290808709461,,,25.0,NCM920305_demo,CC_Cover5
3189.0263326426502,0.0006879656570410788,4.0671496,0.000586495176350971,,,25.0,NCM920305_demo,CC_Cover5
3249.026338901138,0.0006879652730322344,4.0627379,0.0005979612654308477,,,25.0,NCM920305_demo,CC_Cover5
3309.0263451596256,0.0006879660804128265,4.0582476,0.0006094273679670691,,,25.0,NCM920305_demo,CC_Cover5
3369.0263514181133,0.0006879660069441491,4.0539145,0.0006208934692788124,,,25.0,NCM920305_demo,CC_Cover5
3429.026357676601,0.0006879647254901169,4.0497789,0.0006323595492329862,,,25.0,NCM920305_demo,CC_Cover5
3489.0263639350887,0.0006879645875828647,4.0456429,0.0006438256268887057,,,25.0,NCM920305_demo,CC_Cover5
3549.0263701935764,0.0006879650178310008,4.041625,0.0006552917117152281,,,25.0,NCM920305_demo,CC_Cover5
3609.026376452064,0.0006879667796706042,4.0378041,0.0006667578259057469,,,25.0,NCM920305_demo,CC_Cover5
3669.026382710552,0.0006879657843466526,4.0340228,0.0006782239235075316,,,25.0,NCM920305_demo,CC_Cover5
3729.0263889690395,0.0006879648430781479,4.0303993,0.0006896900054215062,,,25.0,NCM920305_demo,CC_Cover5
3789.0263952275272,0.0006879651383714482,4.026854,0.0007011560922570363,,,25.0,NCM920305_demo,CC_Cover5
3849.026401486015,0.0006879653563893215,4.0235057,0.000712622182726198,,,25.0,NCM920305_demo,CC_Cover5
3909.0264077445026,0.0006879658698316254,4.0201974,0.0007240882817527323,,,25.0,NCM920305_demo,CC_Cover5
3969.0264140029904,0.0006879651921547005,4.0170856,0.0007355543694846499,,,25.0,NCM920305_demo,CC_Cover5
4029.026420261478,0.000687966553147149,4.0140524,0.0007470204798997775,,,25.0,NCM920305_demo,CC_Cover5
4089.0264265199658,0.0006879673500830215,4.0109406,0.0007584866035971709,,,25.0,NCM920305_demo,CC_Cover5
4149.026432778453,0.0006879658200180421,4.0080652,0.0007699527017934788,,,25.0,NCM920305_demo,CC_Cover5
4209.026439036941,0.0006879643055595437,4.0051899,0.0007814187747488089,,,25.0,NCM920305_demo,CC_Cover5
4269.026445295429,0.0006879659844751872,4.0024719,0.0007928848756860694,,,25.0,NCM920305_demo,CC_Cover5
4329.026451553917,0.0006879655828571457,3.9998329,0.0008043509699296953,,,25.0,NCM920305_demo,CC_Cover5
4389.026457812404,0.0006879660180027963,3.9972725,0.0008158170714257494,,,25.0,NCM920305_demo,CC_Cover5
4449.026464070892,0.0006879659406916064,3.9948304,0.0008272831716332835,,,25.0,NCM920305_demo,CC_Cover5
4509.02647032938,0.0006879657322978955,3.9924669,0.0008387492683675886,,,25.0,NCM920305_demo,CC_Cover5
4569.026476587867,0.0006879659076765972,3.9900641,0.0008502153680248725,,,25.0,NCM920305_demo,CC_Cover5
4629.026482846355,0.0006879661631261834,3.9875433,0.00086168147193965,,,25.0,NCM920305_demo,CC_Cover5
4689.026489104843,0.000687967073757904,3.9852192,0.0008731475910316244,,,25.0,NCM920305_demo,CC_Cover5
4749.0264953633305,0.0006879673145368019,3.9830134,0.0008846137141365807,,,25.0,NCM920305_demo,CC_Cover5
4809.026501621818,0.0006879667311405075,3.9806499,0.0008960798275182646,,,25.0,NCM920305_demo,CC_Cover5
4869.026507880306,0.0006879657968636269,3.9783261,0.0009075459253286654,,,25.0,NCM920305_demo,CC_Cover5
4929.026514138794,0.0006879662103191494,3.9760416,0.0009190120300299925,,,25.0,NCM920305_demo,CC_Cover5
4989.026520397281,0.0006879685092144276,3.9738357,0.0009304781730462446,,,25.0,NCM920305_demo,CC_Cover5
5049.026526655769,0.0006879681882295412,3.9714723,0.0009419443107127482,,,25.0,NCM920305_demo,CC_Cover5
5109.026532914257,0.0006879681107653661,3.9691877,0.000953410447088182,,,25.0,NCM920305_demo,CC_Cover5
5169.026539172744,0.0006879683516455919,3.9668636,0.0009648765874782868,,,25.0,NCM920305_demo,CC_Cover5
5229.026545431232,0.000687967392112239,3.9644215,0.0009763427118761674,,,25.0,NCM920305_demo,CC_Cover5
5289.02655168972,0.0006879664388353864,3.9619794,0.0009878088203860989,,,25.0,NCM920305_demo,CC_Cover5
5349.0265579482075,0.0006879687146934718,3.959419,0.000999274966827002,,,25.0,NCM920305_demo,CC_Cover5
5409.026564206695,0.0006879748208986161,3.9570162,0.001010741215038002,,,25.0,NCM920305_demo,CC_Cover5
5469.026570465183,0.0006879745938327587,3.9544954,0.0010222074594645701,,,25.0,NCM920305_demo,CC_Cover5
5529.026576723671,0.0006879737206824217,3.9519744,0.001033673689338631,,,25.0,NCM920305_demo,CC_Cover5
5589.026582982158,0.0006879702001185506,3.9492564,0.001045139860536622,,,25.0,NCM920305_demo,CC_Cover5
5649.026589240646,0.000687971253187476,3.9466567,0.001056606049285763,,,25.0,NCM920305_demo,CC_Cover5
5709.026595499134,0.0006879716752816976,3.9440176,0.001068072245069809,,,25.0,NCM920305_demo,CC_Cover5
5769.026601757621,0.0006879708014776964,3.9411817,0.0010795384262904531,,,25.0,NCM920305_demo,CC_Cover5
5829.026608016109,0.000687970587596385,3.9383061,0.001091004603946408,,,25.0,NCM920305_demo,CC_Cover5
5889.026614274597,0.0006879703683168802,3.9356277,0.001102470777947705,,,25.0,NCM920305_demo,CC_Cover5
5949.0266205330845,0.000687971684405181,3.9326735,0.001113936973883808,,,25.0,NCM920305_demo,CC_Cover5
6009.026626791572,0.0006879742879020172,3.9298375,0.00112540321321153,,,25.0,NCM920305_demo,CC_Cover5
6069.02663305006,0.0006879736191518804,3.9268439,0.001136869441393416,,,25.0,NCM920305_demo,CC_Cover5
6129.026639308548,0.0006879729678420607,3.9238107,0.001148335658720136,,,25.0,NCM920305_demo,CC_Cover5
6189.026645567035,0.0006879725522606394,3.9208171,0.0011598018691204991,,,25.0,NCM920305_demo,CC_Cover5
6249.026651825523,0.000687972005415896,3.9176266,0.001171268070406782,,,25.0,NCM920305_demo,CC_Cover5
6309.026658084011,0.0006879714843581061,3.9144754,0.001182734263008767,,,25.0,NCM920305_demo,CC_Cover5
6369.026664342498,0.0006879708723555589,3.9113243,0.0011942004454107088,,,25.0,NCM920305_demo,CC_Cover5
6429.026670600986,0.000687972454477243,3.9082124,0.001205666654181349,,,25.0,NCM920305_demo,CC_Cover5
6489.026676859474,0.0006879692687523632,3.9049826,0.001217132809856568,,,25.0,NCM920305_demo,CC_Cover5
6549.0266831179615,0.0006879700881571976,3.9017131,0.0012285989791885358,,,25.0,NCM920305_demo,CC_Cover5
6609.026689376449,0.0006879712466667286,3.8984044,0.001240065167828998,,,25.0,NCM920305_demo,CC_Cover5
6669.026695634937,0.0006879685960186495,3.8950169,0.0012515313122919871,,,25.0,NCM920305_demo,CC_Cover5
6729.026701893425,0.0006879669561460313,3.8917475,0.001262997429423764,,,25.0,NCM920305_demo,CC_Cover5
6789.026708151912,0.0006879682130131499,3.8883994,0.0012744635675033269,,,25.0,NCM920305_demo,CC_Cover5
6849.0267144104,0.000687969620703846,3.8850119,0.001285929729044405,,,25.0,NCM920305_demo,CC_Cover5
6909.026720668888,0.0006879692196222464,3.8815851,0.0012973958839007892,,,25.0,NCM920305_demo,CC_Cover5
6969.026726927375,0.0006879706251135312,3.8781581,0.00130886206218203,,,25.0,NCM920305_demo,CC_Cover5
7029.026733185863,0.0006879709217002524,3.8747706,0.0013203282454063829,,,25.0,NCM920305_demo,CC_Cover5
7089.026739444351,0.0006879685230228356,3.8715012,0.001331794388652776,,,25.0,NCM920305_demo,CC_Cover5
7149.0267457028385,0.0006879674345586889,3.8680351,0.001343260513758097,,,25.0,NCM920305_demo,CC_Cover5
7209.026751961326,0.0006879659204002005,3.8645294,0.001354726613627441,,,25.0,NCM920305_demo,CC_Cover5
7269.026758219814,0.0006879643223978541,3.8611813,0.0013661926868634101,,,25.0,NCM920305_demo,CC_Cover5
7329.026764478302,0.0006879653656379746,3.8577936,0.001377658777486716,,,25.0,NCM920305_demo,CC_Cover5
7389.026770736789,0.0006879653931733307,3.8543668,0.0013891248685689451,,,25.0,NCM920305_demo,CC_Cover5
7449.026776995277,0.0006879636724947039,3.8510973,0.001400590930973193,,,25.0,NCM920305_demo,CC_Cover5
7509.026783253765,0.000687965327467164,3.8476706,0.001412057020960319,,,25.0,NCM920305_demo,CC_Cover5
7569.026789512252,0.0006879648960785925,3.8444407,0.0014235231037576339,,,25.0,NCM920305_demo,CC_Cover5
7629.02679577074,0.0006879650229470656,3.8412106,0.001434989188669424,,,25.0,NCM920305_demo,CC_Cover5
7689.026802029228,0.0006879651700850895,3.8379018,0.001446455276033515,,,25.0,NCM920305_demo,CC_Cover5
7749.0268082877155,0.0006879663266793248,3.834672,0.001457921382674179,,,25.0,NCM920305_demo,CC_Cover5
7809.026814546203,0.0006879641598520311,3.8315208,0.00146938745320105,,,25.0,NCM920305_demo,CC_Cover5
7869.026820804691,0.0006879642739293489,3.8284483,0.00148085352562921,,,25.0,NCM920305_demo,CC_Cover5
7929.026827063179,0.0006879655485626235,3.825376,0.0014923196193012609,,,25.0,NCM920305_demo,CC_Cover5
7989.026833321666,0.0006879657863573159,3.8224218,0.001503785716936556,,,25.0,NCM920305_demo,CC_Cover5
8049.026839580154,0.0006879649140235624,3.8194282,0.001515251800032954,,,25.0,NCM920305_demo,CC_Cover5
8109.026845838642,0.0006879661895548802,3.8165133,0.00152671790438821,,,25.0,NCM920305_demo,CC_Cover5
8169.026852097129,0.0006879662880515453,3.8135984,0.001538184010385077,,,25.0,NCM920305_demo,CC_Cover5
8229.026858355617,0.0006879672556315245,3.8108017,0.001549650132508279,,,25.0,NCM920305_demo,CC_Cover5
8289.026864614105,0.000687968462673139,3.8081234,0.001561116274748843,,,25.0,NCM920305_demo,CC_Cover5
8349.026870872593,0.0006879692367446721,3.8053267,0.001572582429890601,,,25.0,NCM920305_demo,CC_Cover5
8409.02687713108,0.0006879696967732726,3.802727,0.0015840485926995021,,,25.0,NCM920305_demo,CC_Cover5
8469.026883389568,0.0006879699953488016,3.8000484,0.001595514760484663,,,25.0,NCM920305_demo,CC_Cover5
8529.026889648056,0.0006879704463433257,3.7975669,0.001606980935786401,,,25.0,NCM920305_demo,CC_Cover5
8589.026895906543,0.000687969525441726,3.7950065,0.0016184470957397762,,,25.0,NCM920305_demo,CC_Cover5
8649.026902165031,0.0006879716897338356,3.7925644,0.0016299132917646912,,,25.0,NCM920305_demo,CC_Cover5
8709.026908423519,0.0006879727911639779,3.7901616,0.001641379506146776,,,25.0,NCM920305_demo,CC_Cover5
8769.026914682006,0.0006879717862774555,3.7878771,0.001652845703780752,,,25.0,NCM920305_demo,CC_Cover5
8829.026920940494,0.0006879710156292155,3.7854743,0.0016643118885705881,,,25.0,NCM920305_demo,CC_Cover5
8889.026927198982,0.0006879721596925688,3.7830715,0.0016757780924281488,,,25.0,NCM920305_demo,CC_Cover5
8949.02693345747,0.0006879699371846085,3.780905,0.001687244259243907,,,25.0,NCM920305_demo,CC_Cover5
9009.026939715957,0.0006879694118114429,3.7785416,0.001698710417303444,,,25.0,NCM920305_demo,CC_Cover5
9069.026945974445,0.0006879692502947934,3.7763753,0.001710176572671037,,,25.0,NCM920305_demo,CC_Cover5
9129.026952232933,0.0006879693940293925,3.7742875,0.001721642730434207,,,25.0,NCM920305_demo,CC_Cover5
9189.02695849142,0.0006879706283222476,3.7721999,0.0017331089087689272,,,25.0,NCM920305_demo,CC_Cover5
9249.026964749908,0.0006879705520839414,3.7700729,0.001744575085833008,,,25.0,NCM920305_demo,CC_Cover5
9309.026971008396,0.0006879709467779106,3.7678671,0.0017560412694753221,,,25.0,NCM920305_demo,CC_Cover5
9369.026977266883,0.0006879694618992077,3.7659369,0.001767507428369656,,,25.0,NCM920305_demo,CC_Cover5
9429.026983525371,0.000687963914727955,3.7638886,0.0017789734948111251,,,25.0,NCM920305_demo,CC_Cover5
9489.026989783859,0.0006879633259533354,3.7619586,0.001790439551439684,,,25.0,NCM920305_demo,CC_Cover5
9549.026996042347,0.0006879637180167532,3.7600679,0.0018019056146026332,,,25.0,NCM920305_demo,CC_Cover5
9609.027002300834,0.0006879618261238022,3.7580197,0.0018133716462340299,,,25.0,NCM920305_demo,CC_Cover5
9669.027008559322,0.0006879622651616357,3.756129,0.0018248376851827252,,,25.0,NCM920305_demo,CC_Cover5
9729.02701481781,0.0006879613586962793,3.7541201,0.0018363037090236621,,,25.0,NCM920305_demo,CC_Cover5
9789.027021076297,0.0006879620524823512,3.7523081,0.001847769744427702,,,25.0,NCM920305_demo,CC_Cover5
9849.027027334785,0.0006879627436994631,3.7503781,0.001859235791352028,,,25.0,NCM920305_demo,CC_Cover5
9909.027033593273,0.0006879609064580053,3.7484086,0.00187070180765566,,,25.0,NCM920305_demo,CC_Cover5
9969.02703985176,0.0006879625828623064,3.7466755,0.001882167851899367,,,25.0,NCM920305_demo,CC_Cover5
10029.027046110248,0.0006879625954110698,3.7446666,0.001893633896352219,,,25.0,NCM920305_demo,CC_Cover5
10089.027052368736,0.0006879692825150741,3.7428939,0.001905100052256817,,,25.0,NCM920305_demo,CC_Cover5
10149.027058627224,0.0006879693094047135,3.7411215,0.001916566208609575,,,25.0,NCM920305_demo,CC_Cover5
10209.027064885711,0.0006879674425715393,3.7392702,0.001928032333848444,,,25.0,NCM920305_demo,CC_Cover5
10269.027071144199,0.0006879676165078086,3.7373796,0.0019394984619862511,,,25.0,NCM920305_demo,CC_Cover5
10329.027077402687,0.000687968405474541,3.7354887,0.001950964603273505,,,25.0,NCM920305_demo,CC_Cover5
10389.027083661174,0.0006879673669829234,3.733598,0.001962430727252564,,,25.0,NCM920305_demo,CC_Cover5
10449.027089919662,0.0006879666200315008,3.7318256,0.001973896838782431,,,25.0,NCM920305_demo,CC_Cover5
10509.02709617815,0.0006879669325167657,3.7299347,0.001985362955520386,,,25.0,NCM920305_demo,CC_Cover5
10569.027102436638,0.0006879661848063773,3.7281229,0.0019968290597965,,,25.0,NCM920305_demo,CC_Cover5
10629.027108695125,0.0006879669727061867,3.7261927,0.0020082951772042792,,,25.0,NCM920305_demo,CC_Cover5
10689.027114953613,0.00068796600755609,3.7243414,0.0020197612785262213,,,25.0,NCM920305_demo,CC_Cover5
10749.0271212121,0.0006879666861966232,3.722569,0.0020312273911588397,,,25.0,NCM920305_demo,CC_Cover5
10809.027127470588,0.0006879671054000198,3.720757,0.002042693510778183,,,25.0,NCM920305_demo,CC_Cover5
10869.027133729076,0.000687969112401449,3.718827,0.002054159663847554,,,25.0,NCM920305_demo,CC_Cover5
10929.027139987564,0.0006879694382619948,3.7169757,0.002065625822347934,,,25.0,NCM920305_demo,CC_Cover5
10989.027146246051,0.0006879705028564703,3.7151637,0.0020770919985915568,,,25.0,NCM920305_demo,CC_Cover5
11049.02715250454,0.0006879683300369237,3.7131941,0.002088558138621517,,,25.0,NCM920305_demo,CC_Cover5
11109.027158763027,0.0006879664193406959,3.7112248,0.002100024246806536,,,25.0,NCM920305_demo,CC_Cover5
11169.027165021515,0.0006879677024974338,3.7094522,0.002111490376377504,,,25.0,NCM920305_demo,CC_Cover5
11229.027171280002,0.0006879651975449466,3.7074432,0.002122956464199259,,,25.0,NCM920305_demo,CC_Cover5
11289.02717753849,0.000687965171992438,3.7055132,0.0021344225515951393,,,25.0,NCM920305_demo,CC_Cover5
11349.027183796978,0.0006879651418126228,3.7035832,0.002145888638488022,,,25.0,NCM920305_demo,CC_Cover5
11409.027190055465,0.0006879635374921844,3.7016923,0.002157354698642228,,,25.0,NCM920305_demo,CC_Cover5
11469.027196313953,0.0006879637427010209,3.699723,0.002168820762216582,,,25.0,NCM920305_demo,CC_Cover5
11529.02720257244,0.0006879652349587781,3.6977928,0.002180286850661901,,,25.0,NCM920305_demo,CC_Cover5
11589.027208830928,0.0006879649172998306,3.6958234,0.002191752933812904,,,25.0,NCM920305_demo,CC_Cover5
11649.027215089416,0.0006879648607012527,3.6938145,0.0022032190160205974,,,25.0,NCM920305_demo,CC_Cover5
11709.027221347904,0.0006879629392145985,3.6919239,0.0022146850662035093,,,25.0,NCM920305_demo,CC_Cover5
11769.027227606392,0.0006879633700726888,3.6899936,0.00222615112356739,,,25.0,NCM920305_demo,CC_Cover5
11829.02723386488,0.0006879659937754976,3.687906,0.002237617224659656,,,25.0,NCM920305_demo,CC_Cover5
11889.027240123367,0.0006879651627278903,3.686094,0.002249083311901126,,,25.0,NCM920305_demo,CC_Cover5
11949.027246381855,0.0006879635833738483,3.684164,0.002260549372820027,,,25.0,NCM920305_demo,CC_Cover5
12009.027252640342,0.0006879636168915234,3.6820369,0.002272015434297556,,,25.0,NCM920305_demo,CC_Cover5
12069.02725889883,0.0006879658592696833,3.6800675,0.002283481533148058,,,25.0,NCM920305_demo,CC_Cover5
12129.027265157318,0.0006879657120998703,3.6780586,0.002294947629545729,,,25.0,NCM920305_demo,CC_Cover5
12189.027271415805,0.0006879661100661342,3.676089,0.002306413732576173,,,25.0,NCM920305_demo,CC_Cover5
12249.027277674293,0.0006879652354435626,3.6740015,0.0023178798210295713,,,25.0,NCM920305_demo,CC_Cover5
12309.02728393278,0.0006879662973141062,3.6720319,0.002329345927180814,,,25.0,NCM920305_demo,CC_Cover5
12369.027290191269,0.0006879643085675912,3.6699443,0.0023408120001862792,,,25.0,NCM920305_demo,CC_Cover5
12429.027296449756,0.0006879645982342137,3.667896,0.002352278078019521,,,25.0,NCM920305_demo,CC_Cover5
12489.027302708244,0.0006879649840689468,3.6659267,0.002363744162283342,,,25.0,NCM920305_demo,CC_Cover5
12549.027308966732,0.0006879662490720986,3.6638389,0.002375210267630552,,,25.0,NCM920305_demo,CC_Cover5
12609.02731522522,0.0006879668536777103,3.6617513,0.002386676383054522,,,25.0,NCM920305_demo,CC_Cover5
12669.027321483707,0.0006879664486840596,3.6598213,0.0023981424917285978,,,25.0,NCM920305_demo,CC_Cover5
12729.027327742195,0.0006879650815006757,3.6576154,0.0024096085776162818,,,25.0,NCM920305_demo,CC_Cover5
12789.027334000682,0.0006879646013555099,3.6556065,0.002421074655501545,,,25.0,NCM920305_demo,CC_Cover5
12849.02734025917,0.0006879665826792606,3.6535976,0.002432540766408875,,,25.0,NCM920305_demo,CC_Cover5
12909.027346517658,0.0006879670702630853,3.6515493,0.002444006885442602,,,25.0,NCM920305_demo,CC_Cover5
12969.027352776146,0.0006879664630587114,3.6494224,0.002455472994356256,,,25.0,NCM920305_demo,CC_Cover5
13029.027359034633,0.0006879673137222053,3.6472166,0.0024669391174476363,,,25.0,NCM920305_demo,CC_Cover5
13089.027365293121,0.0006879675889466238,3.645129,0.00247840524512609,,,25.0,NCM920305_demo,CC_Cover5
13149.027371551609,0.0006879675454392112,3.6429625,0.00248987137207942,,,25.0,NCM920305_demo,CC_Cover5
13209.027377810096,0.0006879661737199146,3.6407173,0.00250133747617076,,,25.0,NCM920305_demo,CC_Cover5
13269.027384068584,0.0006879658678646723,3.6385901,0.002512803575164511,,,25.0,NCM920305_demo,CC_Cover5
13329.027390327072,0.0006879656569218697,3.6363842,0.002524269670642549,,,25.0,NCM920305_demo,CC_Cover5
13389.02739658556,0.0006879671438768008,3.634021,0.0025357357909031723,,,25.0,NCM920305_demo,CC_Cover5
13449.027402844047,0.0006879669838562276,3.6316969,0.0025472019084967854,,,25.0,NCM920305_demo,CC_Cover5
13509.027409102535,0.0006879650884267348,3.6293335,0.002558667994499903,,,25.0,NCM920305_demo,CC_Cover5
13569.027415361023,0.0006879652211682516,3.6270096,0.0025701340827153796,,,25.0,NCM920305_demo,CC_Cover5
13629.02742161951,0.0006879652605629441,3.6245282,0.0025816001715874347,,,25.0,NCM920305_demo,CC_Cover5
13689.027427877998,0.0006879663758372571,3.6219678,0.002593066279047398,,,25.0,NCM920305_demo,CC_Cover5
13749.027434136486,0.0006879663423672656,3.6193285,0.002604532385949526,,,25.0,NCM920305_demo,CC_Cover5
13809.027440394973,0.000687967920994131,3.6167684,0.002615998519162106,,,25.0,NCM920305_demo,CC_Cover5
13869.027446653461,0.0006879674070849243,3.6139717,0.002627464643809531,,,25.0,NCM920305_demo,CC_Cover5
13929.027452911949,0.0006879681100461368,3.6112144,0.002638930780172978,,,25.0,NCM920305_demo,CC_Cover5
13989.027459170436,0.00068796865093439,3.6081419,0.00265039692555123,,,25.0,NCM920305_demo,CC_Cover5
14049.027465428924,0.0006879675548309154,3.6052666,0.002661863052661089,,,25.0,NCM920305_demo,CC_Cover5
14109.027471687412,0.0006879685964954867,3.6019185,0.0026733291971320254,,,25.0,NCM920305_demo,CC_Cover5
14169.0274779459,0.0006879703949323381,3.5986884,0.002684795371576913,,,25.0,NCM920305_demo,CC_Cover5
14229.027484204387,0.0006879683872156535,3.5951433,0.0026962615125598523,,,25.0,NCM920305_demo,CC_Cover5
14289.027490462875,0.0006879680235896085,3.5912831,0.002707727647482356,,,25.0,NCM920305_demo,CC_Cover5
14349.027496721363,0.0006879672318095373,3.5875411,0.002719193769208525,,,25.0,NCM920305_demo,CC_Cover5
14409.02750297985,0.0006879668831462437,3.583287,0.0027306598851236383,,,25.0,NCM920305_demo,CC_Cover5
14469.027509238338,0.0006879659137185207,3.5787966,0.00274212598488162,,,25.0,NCM920305_demo,CC_Cover5
14529.027515496826,0.000687965664843326,3.573873,0.002753592080491682,,,25.0,NCM920305_demo,CC_Cover5
